id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,amenities,dist_to_mall
664590566544874412,"Prime AdamsMorgan, 98WalkScore, Metro, Sleeps 6!","Kalorama Heights, Adams Morgan, Lanier Heights",38.92176,-77.03963,Entire home,Entire home/apt,7,3.0,5.0,401.0,118,4.88,"[""Ceiling fan"", ""Hot water"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Baking sheet"", ""Safe"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Window guards"", ""Central air conditioning"", ""Essentials"", ""Hot water kettle"", ""Toaster"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Dishwasher"", ""Board games"", ""Shower gel"", ""Books and reading material"", ""Extra pillows and blankets"", ""50 inch HDTV with Amazon Prime Video, Netflix"", ""Stainless steel oven"", ""Rice maker"", ""Central heating"", ""Dedicated workspace"", ""Stainless steel stove"", ""Free dryer \u2013 In unit"", ""Pantene shampoo"", ""Bed linens"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Microwave"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Private entrance"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Bathtub"", ""First aid kit"", ""Coffee maker: drip coffee maker, french press"", ""Pantene conditioner"", ""Iron"", ""Clothing storage: closet and dresser"", ""Portable fans"", ""Drying rack for clothing"", ""Coffee"", ""Cleaning products""]",2.394679189037642
665725318576268686,A Cozy Retreat in NE DC,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9262224,-77.00739449999999,Entire rental unit,Entire home/apt,2,0.0,1.0,99.0,96,4.93,"[""Hot water"", ""Freezer"", ""Fire extinguisher"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Hair dryer"", ""Coffee maker: french press"", ""Hangers"", ""Central air conditioning"", ""Essentials"", ""Hot water kettle"", ""Long term stays allowed"", ""Dishes and silverware"", ""Dining table"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Monday conditioner"", ""Shower gel"", ""Monday shampoo"", ""Stainless steel  refrigerator"", ""Books and reading material"", ""Stainless steel oven"", ""Cleaning available during stay"", ""Central heating"", ""55 inch HDTV"", ""Dedicated workspace"", ""Fast wifi \u2013 422 Mbps"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Carbon monoxide alarm"", ""Self check-in"", ""Microwave"", ""Private entrance"", ""Samsung Bluetooth sound system"", ""Kitchen"", ""Wine glasses"", ""Exterior security cameras on property"", ""Keypad"", ""Iron"", ""Dove Shower Gel body soap"", ""Stainless steel electric stove"", ""Coffee"", ""Clothing storage: closet"", ""Cleaning products""]",2.6608792892846203
666655112214409662,Entire Home in NE DC. 5 BD/3BA,"Brookland, Brentwood, Langdon",38.92422,-76.9773,Entire home,Entire home/apt,14,5.0,7.0,411.0,29,4.93,"[""Hot water"", ""Refrigerator"", ""Backyard"", ""Fire extinguisher"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""BBQ grill"", ""TV"", ""Washer"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Kitchen"", ""Exterior security cameras on property"", ""Keypad"", ""Iron"", ""Heating"", ""Free parking on premises"", ""Conditioner""]",3.4268823815261533
667170571293326090,Modern | Downtown | Panoramic | Plush,"Howard University, Le Droit Park, Cardozo/Shaw",38.91475,-77.02308,Entire rental unit,Entire home/apt,4,2.0,2.0,193.0,65,4.74,"[""Paid street parking off premises"", ""Hot water"", ""Freezer"", ""Elevator"", ""Refrigerator"", ""Coffee maker: Keurig coffee machine"", ""Smoke alarm"", ""Baking sheet"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Central air conditioning"", ""Essentials"", ""Hot water kettle"", ""Toaster"", ""Long term stays allowed"", ""Dishes and silverware"", ""Dining table"", ""Free washer \u2013 In unit"", ""Body soap"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Shower gel"", ""65 inch HDTV with Roku"", ""Extra pillows and blankets"", ""Stainless steel oven"", ""Central heating"", ""Dedicated workspace"", ""Stainless steel stove"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Housekeeping - available at extra cost"", ""Private patio or balcony"", ""EV charger"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Wine glasses"", ""Pets allowed"", ""Keypad"", ""Conditioner"", ""Iron"", ""Ethernet connection"", ""Paid parking garage on premises"", ""Coffee"", ""Clothing storage: closet"", ""Cleaning products""]",1.7348907885323523
667249622070432340,Two Bedroom Basement Apartment,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89937627514767,-76.9326868768126,Entire home,Entire home/apt,6,2.0,2.0,122.0,4,5.0,"[""Hot water"", ""Cooktop electric stove"", ""Refrigerator"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Free dryer"", ""Toaster"", ""TV"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Private backyard"", ""Dishwasher"", ""Shower gel"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Exterior security cameras on property"", ""Keypad"", ""Iron"", ""Body Shampoo  body soap"", ""Free parking on premises"", ""Coffee"", ""Coffee maker: drip coffee maker""]",4.909654290349759
667579843214275242,Guest Room in Downtown - Near Everything in DC,"Shaw, Logan Circle",38.9098487,-77.020258,Private room in townhouse,Private room,2,1.0,1.0,75.0,9,4.67,"[""Hot water"", ""Refrigerator"", ""Backyard"", ""Fire extinguisher"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Central air conditioning"", ""Essentials"", ""Long term stays allowed"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Patio or balcony"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Self check-in"", ""Kitchen"", ""Exterior security cameras on property"", ""Keypad"", ""Outdoor dining area"", ""Iron"", ""Heating"", ""Free washer \u2013 In building""]",1.4040094015289986
668216746657330751,Private Suite Near Downtown - Walk Everywhere!,"Shaw, Logan Circle",38.91091,-77.02114,Private room in townhouse,Private room,2,1.0,1.0,68.0,12,4.58,"[""Hot water"", ""Refrigerator"", ""Backyard"", ""Fire extinguisher"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Central air conditioning"", ""Essentials"", ""Long term stays allowed"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Coffee maker"", ""Beach access \u2013 Beachfront"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Self check-in"", ""Kitchen"", ""Exterior security cameras on property"", ""Keypad"", ""Outdoor dining area"", ""Bathtub"", ""Baby safety gates"", ""Iron"", ""Heating"", ""Free washer \u2013 In building""]",1.4730355419344223
668221732285104475,Cozy Room in Peaceful DC Area - Ideal Location,"Shaw, Logan Circle",38.90945,-77.01925,Private room in townhouse,Private room,2,1.0,1.0,72.0,10,4.8,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Central air conditioning"", ""Laundromat nearby"", ""Essentials"", ""Toaster"", ""Long term stays allowed"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Dishwasher"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Paid parking off premises"", ""Stainless steel oven"", ""Central heating"", ""TV with standard cable"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Self check-in"", ""Microwave"", ""Kitchen"", ""Wine glasses"", ""Exterior security cameras on property"", ""Keypad"", ""Outdoor dining area"", ""Bathtub"", ""Iron"", ""Free washer \u2013 In building"", ""Portable fans"", ""Blender"", ""Coffee"", ""Clothing storage: closet""]",1.3833283514073351
668674687044712287,Private Suite Near Downtown - Walk Everywhere!,"Shaw, Logan Circle",38.91101,-77.01975,Private room in townhouse,Private room,2,1.0,1.0,60.0,4,4.75,"[""Hot water"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Shared backyard \u2013 Fully fenced"", ""Hangers"", ""Central air conditioning"", ""Essentials"", ""Long term stays allowed"", ""Dishes and silverware"", ""Free dryer \u2013 In building"", ""Coffee maker"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""TV with standard cable"", ""Carbon monoxide alarm"", ""Self check-in"", ""Kitchen"", ""Exterior security cameras on property"", ""Keypad"", ""Outdoor dining area"", ""Bathtub"", ""Iron"", ""Heating"", ""Free washer \u2013 In building""]",1.4866038468397156
669021062996741554,Renovated 1 BR APT in SE D.C. Free Parking & WIFI,"Congress Heights, Bellevue, Washington Highlands",38.8467,-77.00122,Entire home,Entire home/apt,3,1.0,2.0,120.0,100,4.78,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker: Keurig coffee machine"", ""Smoke alarm"", ""Cooking basics"", ""Wifi"", ""Room-darkening shades"", ""Hangers"", ""Central air conditioning"", ""Essentials"", ""BBQ grill"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""55 inch TV with Apple TV, Disney+, HBO Max, Hulu, Netflix, Amazon Prime Video"", ""Extra pillows and blankets"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Carbon monoxide alarm"", ""Stove"", ""Private backyard \u2013 Fully fenced"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Wine glasses"", ""Exterior security cameras on property"", ""Keypad"", ""Conditioner"", ""Bathtub"", ""Iron"", ""Coffee"", ""Clothing storage: closet""]",3.18183223671059
669477065389246587,2BR Apt Minutes from Capitol Hill w/Free Parking,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85756,-76.95626,Entire guesthouse,Entire home/apt,4,2.0,2.0,134.0,45,4.78,"[""Google Home Bluetooth sound system"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker: Keurig coffee machine"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Central air conditioning"", ""Essentials"", ""Dove body soap"", ""BBQ grill"", ""Toaster"", ""Washer"", ""Dishes and silverware"", ""Dishwasher"", ""Fire pit"", ""Shower gel"", ""Extra pillows and blankets"", ""Central heating"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Shampoo"", ""Microwave"", ""Oven"", ""Kitchen"", ""HDTV with Amazon Prime Video, Apple TV, Disney+, Fire TV, Hulu, Netflix"", ""Wine glasses"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Bathtub"", ""Iron"", ""Noise decibel monitors on property"", ""Electric stove"", ""Free parking on premises"", ""Coffee"", ""Cleaning products""]",4.218685585710162
669722774818819425,Luxury 3BR+Parking | Near U-St | Steps to Metro,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92428878660545,-77.03097622645873,Entire rental unit,Entire home/apt,6,3.0,3.0,327.0,159,4.9,"[""Ceiling fan"", ""Hot water"", ""Freezer"", ""GE stainless steel single oven"", ""City skyline view"", ""Game console"", ""Fire extinguisher"", ""Portable air conditioning"", ""Smoke alarm"", ""Baking sheet"", ""Cooking basics"", ""Wifi"", ""Free street parking"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Window guards"", ""Central air conditioning"", ""Laundromat nearby"", ""Essentials"", ""Hot water kettle"", ""Smart lock"", ""Toaster"", ""Long term stays allowed"", ""Dishes and silverware"", ""Dining table"", ""Free washer \u2013 In unit"", ""Body soap"", ""Dishwasher"", ""Board games"", ""Shower gel"", ""GE refrigerator"", ""Books and reading material"", ""Extra pillows and blankets"", ""Patio or balcony"", ""Central heating"", ""55 inch HDTV"", ""Dedicated workspace"", ""Coffee maker: french press, Keurig coffee machine"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Wine glasses"", ""Bathtub"", ""First aid kit"", ""Iron"", ""Clothing storage: closet and dresser"", ""Theme room"", ""GE stainless steel gas stove"", ""Portable heater"", ""Coffee"", ""Conditioner"", ""Cleaning products""]",2.4321273226001328
669730022865641497,Cozy Apartment in Georgetown historic townhouse,"Georgetown, Burleith/Hillandale",38.9058429,-77.0583011,Entire guest suite,Entire home/apt,2,1.0,1.0,159.0,153,4.95,"[""Hot water"", ""48 inch HDTV"", ""Freezer"", ""Fire extinguisher"", ""Coffee maker: Keurig coffee machine"", ""Smoke alarm"", ""Cooking basics"", ""Radiant heating"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Toaster"", ""Dishes and silverware"", ""Dining table"", ""Mosquito net"", ""Clothing storage: closet, wardrobe, and dresser"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Bed linens"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Self check-in"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Wine glasses"", ""Fast wifi \u2013 53 Mbps"", ""Iron"", ""Frigidaire refrigerator"", ""Single level home"", ""Portable heater"", ""Coffee"", ""Lockbox"", ""Cleaning products""]",2.212901371120998
671630816830978834,Lovely 1BR condo in quiet neighborhood,"Brightwood Park, Crestwood, Petworth",38.94384,-77.02159,Entire condo,Entire home/apt,2,1.0,1.0,80.0,79,4.85,"[""Hot water"", ""AC - split type ductless system"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Free street parking"", ""Cooking basics"", ""Wifi"", ""Cleaning products"", ""Hair dryer"", ""Room-darkening shades"", ""Hangers"", ""Heating - split type ductless system"", ""Laundromat nearby"", ""Essentials"", ""Toaster"", ""TV"", ""Long term stays allowed"", ""Dishes and silverware"", ""Body soap"", ""Dishwasher"", ""Board games"", ""Luggage dropoff allowed"", ""Shower gel"", ""Books and reading material"", ""3-in-1 convection oven, microwave, air fryer single oven"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Bed linens"", ""Clothing storage"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Exterior security cameras on property"", ""Outdoor dining area"", ""Coffee maker: drip coffee maker, french press"", ""First aid kit"", ""Iron"", ""Single level home"", ""Electric stove"", ""Coffee"", ""Lockbox"", ""Conditioner"", ""Sound system""]",3.742186431282351
672047161860884141,Instagrammable boho jungalow inspired apartment,"Brightwood Park, Crestwood, Petworth",38.94648,-77.02527,Entire guest suite,Entire home/apt,4,1.0,2.0,93.0,69,4.65,"[""Hot water"", ""AC - split type ductless system"", ""Freezer"", ""Fire extinguisher"", ""Smoke alarm"", ""Free street parking"", ""Wifi"", ""Heating - split type ductless system"", ""Dove body soap"", ""Essentials"", ""Hot water kettle"", ""TV"", ""Dishes and silverware"", ""Dining table"", ""Extra pillows and blankets"", ""Lockbox"", ""Bed linens"", ""Carbon monoxide alarm"", ""Self check-in"", ""Microwave"", ""Private entrance"", ""Kitchen"", ""Bathtub"", ""First aid kit"", ""Frigidaire refrigerator"", ""Coffee"", ""Coffee maker: drip coffee maker"", ""Clothing storage: closet"", ""Cleaning products""]",3.925708871225522
672684674197361763,Adbar space,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86716227224482,-76.94506135171005,Private room in townhouse,Private room,2,1.0,1.0,56.0,41,4.85,"[""Hot water"", ""Smoke alarm"", ""Free street parking"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Body soap"", ""Luggage dropoff allowed"", ""Shower gel"", ""Lock on bedroom door"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Central heating"", ""Dedicated workspace"", ""Bed linens"", ""Air conditioning"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Bidet"", ""Kitchen"", ""Wine glasses"", ""Bathtub"", ""First aid kit"", ""Iron"", ""Clothing storage: dresser"", ""Lockbox"", ""Conditioner"", ""Cleaning products""]",4.473292223314712
673779294707565995,Contemporary | Downtown | Views | Luxury,"Howard University, Le Droit Park, Cardozo/Shaw",38.91417,-77.02131,Entire rental unit,Entire home/apt,4,2.0,2.0,203.0,50,4.8,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Coffee maker: Keurig coffee machine"", ""Smoke alarm"", ""Baking sheet"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Hot water kettle"", ""Smart lock"", ""TV"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Dining table"", ""Body soap"", ""Dishwasher"", ""Stainless steel oven"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Private patio or balcony"", ""Air conditioning"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Paid parking garage on premises \u2013 1 space"", ""Kitchen"", ""Exercise equipment"", ""Bathtub"", ""Iron"", ""Single level home"", ""Pets allowed"", ""Stainless steel electric stove"", ""Blender"", ""Coffee"", ""Cleaning products""]",1.6970202727934671
675507939042565848,Newly renovated 1-BR bungalow in Brightwood Park,"Brightwood Park, Crestwood, Petworth",38.95351,-77.01576,Entire rental unit,Entire home/apt,3,1.0,2.0,91.0,86,4.91,"[""Hot water"", ""Freezer"", ""Refrigerator"", ""Fire extinguisher"", ""Smoke alarm"", ""Record player"", ""Baking sheet"", ""Cooking basics"", ""Shared backyard \u2013 Fully fenced"", ""Free street parking"", ""Hair dryer"", ""Hangers"", ""Laundromat nearby"", ""Shared BBQ grill: gas"", ""Essentials"", ""Dove body soap"", ""Hot water kettle"", ""Smart lock"", ""Dishes and silverware"", ""Dining table"", ""Dishwasher"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""Shower gel"", ""LG electric stove"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Stainless steel single oven"", ""Bed linens"", ""50 inch HDTV with Amazon Prime Video, Chromecast, Disney+, HBO Max, Hulu, Netflix, DVD player"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Self check-in"", ""Shampoo"", ""Microwave"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Private entrance"", ""Shared patio or balcony"", ""Conditioner"", ""Outdoor dining area"", ""Fast wifi \u2013 267 Mbps"", ""Iron"", ""Portable fans"", ""Single level home"", ""Free parking on premises"", ""Portable heater"", ""Coffee"", ""Coffee maker: drip coffee maker"", ""Clothing storage: closet"", ""Cleaning products""]",4.425326131311975
